20.309625	1.94312 	0	0	0
20.412653	1.986039	0	0	0
20.515681	2.028957	0	0	0
20.614815	2.076252	0	0	0
20.713949	2.123547	0	0	0
20.813083	2.170842	0	0	0
20.912218	2.218137	0	0	0
21.011352	2.265432	0	0	0
21.110486	2.312727	0	0	0
21.20962	2.360022	0	0	0
21.308755	2.407317	0	0	0
21.403662	2.459181	0	0	0
21.49857	2.511046	0	0	0
21.593478	2.56291	    0	0	0
21.688385	2.614775	0	0	0
21.783293	2.666639	0	0	0
21.878201	2.718504	0	0	0
21.973108	2.770368	0	0	0
22.068016	2.822233	0	0	0
22.158364	2.87886	    0	0	0
22.248711	2.935486	0	0	0
22.339059	2.992113	0	0	0
22.429407	3.04874	    0	0	0
22.519755	3.105366	0	0	0
22.610102	3.161993	0	0	0
22.70045	3.21862	    0	0	0
22.790798	3.275247	0	0	0
22.87667	3.34016	    0	0	0
22.962542	3.405073	0	0	0
23.048414	3.469986	0	0	0
23.134286	3.534899	0	0	0
23.220158	3.599812	0	0	0
23.30603	3.664725	0	0	0
23.391902	3.729638	0	0	0
23.477775	3.794552	0	0	0
23.563647	3.859465	0	0	0
23.649519	3.924378	0	0	0
23.735391	3.989291	0	0	0
23.821263	4.054204	0	0	0
23.907135	4.119117	0	0	0
23.983695	4.189385	0	0	0
24.060255	4.259652	0	0	0
24.136814	4.32992	    0	0	0
24.213374	4.400187	0	0	0
24.289934	4.470455	0	0	0
24.366494	4.540722	0	0	0
24.443054	4.61099	    0	0	0
24.519614	4.681257	0	0	0
24.590393	4.756994	0	0	0
24.661171	4.83273	    0	0	0
24.73195	4.908466	0	0	0
24.802729	4.984202	0	0	0
24.873507	5.059939	0	0	0
24.944286	5.135675	0	0	0
25.015065	5.211411	0	0	0
25.085843	5.287148	0	0	0
25.150508	5.368545	0	0	0
25.215172	5.449943	0	0	0
25.279836	5.53134	    0	0	0
25.3445	    5.612738	0	0	0
25.409165	5.694135	0	0	0
25.473829	5.775532	0	0	0
25.538493	5.85693  	0	0	0
25.603157	5.938327	0	0	0
25.666434	6.030336	0	0	0
25.729712	6.122344	0	0	0
25.792989	6.214353	0	0	0
25.856266	6.306361	0	0	0
25.919543	6.398369	0	0	0
25.978077	6.494632	0	0	0
26.036612	6.590894	0	0	0
26.095146	6.687157	0	0	0
26.15368	6.783419	0	0	0
26.212215	6.879682	0	0	0
26.261317	6.975038	0	0	0
26.310419	7.070394	0	0	0
26.359521	7.165751	0	0	0
26.408623	7.261107	0	0	0
26.457725	7.356463	0	0	0
26.506827	7.451819	0	0	0
26.555929	7.547176	0	0	0
26.605031	7.642532	0	0	0
26.646908	7.744192	0	0	0
26.688786	7.845852	0	0	0
26.730663	7.947512	0	0	0
26.77254	8.049172	0	0	0
26.814418	8.150832	0	0	0
26.856295	8.252491	0	0	0
26.898172	8.354151	0	0	0
26.94005	8.455811	0	0	0
26.971703	8.550971	0	0	0
27.003356	8.646132	0	0	0
27.03501	8.741292	0	0	0
27.066663	8.836452	0	0	0
27.098316	8.931612	0	0	0
27.12997	9.026773	0	0	0
27.155833	9.126856	0	0	0
27.181696	9.226939	0	0	0
27.207559	9.327022	0	0	0
27.233422	9.427105	0	0	0
27.259285	9.527189	0	0	0
27.285148	9.627272	0	0	0
27.311011	9.727355	0	0	0
27.336874	9.827438	0	0	0
27.362737	9.927521	0	0	0
27.382617	10.032638	0	0	0
27.402498	10.137756	0	0	0
27.422379	10.242873	0	0	0
27.44226	10.34799	0	0	0
27.46214	10.453107	0	0	0
27.482021	10.558224	0	0	0
27.496962	10.667457	0	0	0
27.511904	10.77669	0	0	0
27.526845	10.885923	0	0	0
27.541786	10.995156	0	0	0
27.556727	11.104388	0	0	0
27.571669	11.213621	0	0	0
27.579387	11.316662	0	0	0
27.587104	11.419702	0	0	0
27.594822	11.522742	0	0	0
27.60254	11.625782	0	0	0
27.610258	11.728823	0	0	0
27.617975	11.831863	0	0	0
27.625693	11.934903	0	0	0
27.633411	12.037943	0	0	0
27.641129	12.140983	0	0	0
